Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
114	:	1701457040.000	  2530.000	0	63	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_110.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_110.jsonl.zst|wc --lines
109	:	1701457040.000	  2536.000	0	62	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_144.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_144.jsonl.zst|wc --lines
112	:	1701457040.000	  2539.000	0	62	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_194.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_194.jsonl.zst|wc --lines
104	:	1701457039.000	  2540.000	0	63	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_108.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_108.jsonl.zst|wc --lines
118	:	1701457040.000	  2541.000	0	63	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_131.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_131.jsonl.zst|wc --lines
207	:	1701457040.000	  2541.000	0	62	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_132.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_132.jsonl.zst|wc --lines
163	:	1701457040.000	  2543.000	0	62	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_176.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_176.jsonl.zst|wc --lines
238	:	1701457041.000	  2550.000	0	63	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_41.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_41.jsonl.zst|wc --lines
213	:	1701457040.000	  2551.000	0	62	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_122.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_122.jsonl.zst|wc --lines
90	:	1701457039.000	  2558.000	0	62	0	0	echo /nird/datalake/NS8112K/one/deduped/es/es_4.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/es/es_4.jsonl.zst|wc --lines
194	:	1701457040.000	  2558.000	0	64	0	0	echo /nird/datalake/NS8112K/one/deduped/en/en_105.jsonl.zst|tr '\n' ' '; zstdcat /nird/datalake/NS8112K/one/deduped/en/en_105.jsonl.zst|wc --lines
