Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
4	:	1726269108.000	  1892.000	0	122	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/CC-MAIN-2016-30_partial/1/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/CC-MAIN-2016-30_partial/1/text.zst|jq -r .t|wc --lines --words --chars --bytes
219	:	1726269109.000	  1895.000	0	109	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/51/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/51/text.zst|jq -r .t|wc --lines --words --chars --bytes
188	:	1726269109.000	  1896.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/103/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/103/text.zst|jq -r .t|wc --lines --words --chars --bytes
221	:	1726269109.000	  1898.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/580/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/580/text.zst|jq -r .t|wc --lines --words --chars --bytes
156	:	1726269108.000	  1900.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/723/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/723/text.zst|jq -r .t|wc --lines --words --chars --bytes
137	:	1726269108.000	  1912.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/789/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/789/text.zst|jq -r .t|wc --lines --words --chars --bytes
182	:	1726269109.000	  1911.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/566/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/566/text.zst|jq -r .t|wc --lines --words --chars --bytes
149	:	1726269108.000	  1913.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/364/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/364/text.zst|jq -r .t|wc --lines --words --chars --bytes
177	:	1726269109.000	  1918.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/453/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/453/text.zst|jq -r .t|wc --lines --words --chars --bytes
247	:	1726269110.000	  1917.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/268/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/268/text.zst|jq -r .t|wc --lines --words --chars --bytes
143	:	1726269108.000	  1922.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/735/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/735/text.zst|jq -r .t|wc --lines --words --chars --bytes
145	:	1726269108.000	  1923.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/806/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/806/text.zst|jq -r .t|wc --lines --words --chars --bytes
248	:	1726269110.000	  1925.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/706/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/706/text.zst|jq -r .t|wc --lines --words --chars --bytes
195	:	1726269109.000	  1928.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/558/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/558/text.zst|jq -r .t|wc --lines --words --chars --bytes
