Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
64	:	1726884084.000	     9.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/azb_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/azb_Arab/1.jsonl.zst|wc --lines
265	:	1726884086.000	     8.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lmo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lmo_Latn/1.jsonl.zst|wc --lines
323	:	1726884094.000	     0.000	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/nus_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/nus_Latn/1.jsonl.zst|wc --lines
260	:	1726884086.000	     9.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/gla_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/gla_Latn/1.jsonl.zst|wc --lines
146	:	1726884084.000	    12.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kin_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kin_Latn/1.jsonl.zst|wc --lines
267	:	1726884086.000	    10.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sun_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sun_Latn/1.jsonl.zst|wc --lines
30	:	1726884084.000	    12.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bod_Tibt/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bod_Tibt/1.jsonl.zst|wc --lines
259	:	1726884086.000	    10.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tir_Ethi/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tir_Ethi/1.jsonl.zst|wc --lines
20	:	1726884084.000	    14.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/oci_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/oci_Latn/1.jsonl.zst|wc --lines
66	:	1726884084.000	    14.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/hat_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/hat_Latn/1.jsonl.zst|wc --lines
250	:	1726884085.000	    14.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/crh_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/crh_Latn/1.jsonl.zst|wc --lines
73	:	1726884084.000	    15.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tuk_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tuk_Latn/1.jsonl.zst|wc --lines
299	:	1726884087.000	    12.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/mri_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/mri_Latn/1.jsonl.zst|wc --lines
