107	104	rus_Cyrl
107	23	slk_Latn
107	43	slv_Latn
107	1	som_Latn
107	144	spa_Latn
107	32	srd_Latn
107	8	sun_Latn
107	79	swe_Latn
107	1	swh_Latn
107	1	tam_Taml
107	64	tha_Thai
107	2	tpi_Latn
107	1	tsn_Latn
107	50	tur_Latn
107	101	uzn_Latn
107	9	vec_Latn
107	114	vie_Latn
107	65	wol_Latn
107	2	xho_Latn
107	2	yue_Hant
107	92	zsm_Latn
107	1	zul_Latn
112	12	ace_Latn
112	12	als_Latn
112	2	arb_Arab
112	1	ars_Arab
112	15	ast_Latn
112	5	ayr_Latn
112	2	bam_Latn
112	1	ban_Latn
112	12	bjn_Latn
112	1	bos_Latn
112	21	bug_Latn
112	8	ces_Latn
112	493	cmn_Hans
112	270	cmn_Hant
112	2	crh_Latn
112	85	dan_Latn
112	776	deu_Latn
112	23	ekk_Latn
112	14	ell_Grek
112	2207	eng_Latn
112	10	eus_Latn
112	1	fao_Latn
112	1	fij_Latn
112	8	fil_Latn
112	22	fin_Latn
112	48	fra_Latn
112	9	fur_Latn
112	2	gaz_Latn
112	2	gla_Latn
112	1	gle_Latn
112	5	gug_Latn
112	4	hat_Latn
112	4	hau_Latn
112	3	heb_Hebr
112	5	hin_Deva
112	15	hne_Deva
112	22	hrv_Latn
112	5	hun_Latn
112	7	ilo_Latn
112	1436	ind_Latn
112	59	ita_Latn
112	12	jav_Latn
112	85	jpn_Jpan
112	20	kor_Hang
112	1	lij_Latn
112	8	lim_Latn
112	7	lit_Latn
112	3	lmo_Latn
112	6	ltz_Latn
112	6	mai_Deva
112	48	min_Latn
112	30	mlt_Latn
112	25	nld_Latn
112	45	nno_Latn
112	27	nob_Latn
112	3061	null
112	14	pes_Arab
112	15	pol_Latn
112	172	por_Latn
112	2	quy_Latn
112	2	ron_Latn
112	2	run_Latn
112	73	rus_Cyrl
112	7	scn_Latn
112	2	shn_Mymr
112	26	slk_Latn
112	54	slv_Latn
112	1	smo_Latn
112	95	spa_Latn
112	78	srd_Latn
112	1	sun_Latn
112	106	swe_Latn
112	6	swh_Latn
112	2	szl_Latn
112	106	tha_Thai
112	1	tpi_Latn
112	1	tsn_Latn
112	1	ukr_Cyrl
112	1	umb_Latn
112	17	uzn_Latn
112	11	vec_Latn
112	115	vie_Latn
112	5	wol_Latn
112	2	xho_Latn
112	2	yor_Latn
112	1	yue_Hant
112	59	zsm_Latn
112	5	zul_Latn
103	4	ace_Latn
103	3	als_Latn
103	353	arb_Arab
103	7	ast_Latn
103	1	bam_Latn
103	1	ban_Latn
103	2	ben_Beng
103	12	bjn_Latn
103	2	bos_Latn
103	15	bug_Latn
103	2	cat_Latn
103	5	ceb_Latn
103	508	cmn_Hans
103	104	cmn_Hant
103	1	cym_Latn
103	6	dan_Latn
103	39	deu_Latn
103	7	ekk_Latn
103	35	ell_Grek
103	1501	eng_Latn
103	18	eus_Latn
103	4	fil_Latn
103	429	fra_Latn
103	7	fur_Latn
103	6	glg_Latn
103	5	gug_Latn
103	2	hat_Latn
103	3	hin_Deva
103	3	hne_Deva
103	15	hrv_Latn
103	4	hun_Latn
103	4	ibo_Latn
103	10	ilo_Latn
103	2348	ind_Latn
103	18	ita_Latn
103	47	jav_Latn
103	32	jpn_Jpan
103	1	kab_Latn
103	4	khk_Cyrl
103	1	kin_Latn
103	33	kor_Hang
103	1	lit_Latn
103	2	lmo_Latn
103	1	ltg_Latn
103	3	lug_Latn
103	1	lus_Latn
103	6	lvs_Latn
103	2	mai_Deva
103	3	min_Latn
103	4	mlt_Latn
103	32	nld_Latn
103	9	nno_Latn
103	1068	nob_Latn
103	2249	null
103	1	oci_Latn
103	1	pag_Latn
103	1	pap_Latn
103	10	pes_Arab
103	26	pol_Latn
103	29	por_Latn
103	114	ron_Latn
103	117	rus_Cyrl
103	1	scn_Latn
103	3	slk_Latn
103	8	slv_Latn
103	1	smo_Latn
103	1	som_Latn
103	176	spa_Latn
103	19	srd_Latn
103	97	sun_Latn
103	54	swe_Latn
103	4	swh_Latn
103	1	tam_Taml
103	22	tha_Thai
103	3	ukr_Cyrl
103	25	uzn_Latn
103	2	vec_Latn
103	96	vie_Latn
103	1	yor_Latn
103	2	yue_Hant
103	200	zsm_Latn
103	2	zul_Latn
109	1	ace_Latn
109	3	ast_Latn
109	12	ayr_Latn
109	16	azj_Latn
109	7	ben_Beng
109	2	bjn_Latn
109	5	bos_Latn
109	817	cmn_Hans
109	219	cmn_Hant
109	9	dan_Latn
109	24	deu_Latn
109	3	ekk_Latn
109	19	ell_Grek
109	1302	eng_Latn
109	21	eus_Latn
