path docs
/nird/datalake/NS8112K/one/cleaned/en/en_117.jsonl.zst 6388959
/nird/datalake/NS8112K/one/cleaned/en/en_80.jsonl.zst 7468139
/nird/datalake/NS8112K/one/cleaned/en/en_88.jsonl.zst 5616963
/nird/datalake/NS8112K/one/cleaned/en/en_78.jsonl.zst 6818775
/nird/datalake/NS8112K/one/cleaned/pl/pl_1.jsonl.zst 8252358
/nird/datalake/NS8112K/one/cleaned/en/en_95.jsonl.zst 1626938
/nird/datalake/NS8112K/one/cleaned/nl/nl_1.jsonl.zst 10392182
/nird/datalake/NS8112K/one/cleaned/en/en_103.jsonl.zst 6067444
/nird/datalake/NS8112K/one/cleaned/fa/fa_1.jsonl.zst 7164669
/nird/datalake/NS8112K/one/cleaned/en/en_77.jsonl.zst 6813597
/nird/datalake/NS8112K/one/cleaned/en/en_154.jsonl.zst 3760647
/nird/datalake/NS8112K/one/cleaned/es/es_7.jsonl.zst 5866741
/nird/datalake/NS8112K/one/cleaned/sv/sv_2.jsonl.zst 6667720
/nird/datalake/NS8112K/one/cleaned/en/en_166.jsonl.zst 2876008
/nird/datalake/NS8112K/one/cleaned/en/en_193.jsonl.zst 649302
/nird/datalake/NS8112K/one/cleaned/el/el_4.jsonl.zst 3261888
/nird/datalake/NS8112K/one/cleaned/en/en_135.jsonl.zst 146932
/nird/datalake/NS8112K/one/cleaned/en/en_164.jsonl.zst 780296
/nird/datalake/NS8112K/one/cleaned/fa/fa_5.jsonl.zst 5723081
/nird/datalake/NS8112K/one/cleaned/ar/ar_4.jsonl.zst 5994121
/nird/datalake/NS8112K/one/cleaned/en/en_145.jsonl.zst 889215
/nird/datalake/NS8112K/one/cleaned/tr/tr_3.jsonl.zst 895407
/nird/datalake/NS8112K/one/cleaned/en/en_8.jsonl.zst 9853427
/nird/datalake/NS8112K/one/cleaned/en/en_168.jsonl.zst 731759
/nird/datalake/NS8112K/one/cleaned/en/en_153.jsonl.zst 8561659
/nird/datalake/NS8112K/one/cleaned/en/en_136.jsonl.zst 149538
/nird/datalake/NS8112K/one/cleaned/en/en_189.jsonl.zst 146574
/nird/datalake/NS8112K/one/cleaned/en/en_151.jsonl.zst 10971588
/nird/datalake/NS8112K/one/cleaned/en/en_1.jsonl.zst 9752876
/nird/datalake/NS8112K/one/cleaned/en/en_122.jsonl.zst 148032
/nird/datalake/NS8112K/one/cleaned/es/es_11.jsonl.zst 9118567
/nird/datalake/NS8112K/one/cleaned/en/en_156.jsonl.zst 145979
/nird/datalake/NS8112K/one/cleaned/en/en_19.jsonl.zst 9451872
/nird/datalake/NS8112K/one/cleaned/en/en_144.jsonl.zst 150774
/nird/datalake/NS8112K/one/cleaned/en/en_174.jsonl.zst 150516
/nird/datalake/NS8112K/one/cleaned/en/en_86.jsonl.zst 4626887
/nird/datalake/NS8112K/one/cleaned/en/en_22.jsonl.zst 9888597
/nird/datalake/NS8112K/one/cleaned/en/en_187.jsonl.zst 834805
/nird/datalake/NS8112K/one/cleaned/en/en_183.jsonl.zst 11711072
/nird/datalake/NS8112K/one/cleaned/pt/pt_5.jsonl.zst 9824269
/nird/datalake/NS8112K/one/cleaned/en/en_31.jsonl.zst 9847962
/nird/datalake/NS8112K/one/cleaned/en/en_20.jsonl.zst 9784541
/nird/datalake/NS8112K/one/cleaned/en/en_21.jsonl.zst 9727562
/nird/datalake/NS8112K/one/cleaned/en/en_179.jsonl.zst 11882624
/nird/datalake/NS8112K/one/cleaned/ro/ro_1.jsonl.zst 7464631
/nird/datalake/NS8112K/one/cleaned/en/en_181.jsonl.zst 8943781
/nird/datalake/NS8112K/one/cleaned/es/es_6.jsonl.zst 6541769
/nird/datalake/NS8112K/one/cleaned/en/en_170.jsonl.zst 148922
/nird/datalake/NS8112K/one/cleaned/en/en_109.jsonl.zst 1506477
/nird/datalake/NS8112K/one/cleaned/es/es_2.jsonl.zst 10533487
/nird/datalake/NS8112K/one/cleaned/en/en_58.jsonl.zst 9731334
/nird/datalake/NS8112K/one/cleaned/en/en_27.jsonl.zst 10007090
/nird/datalake/NS8112K/one/cleaned/en/en_115.jsonl.zst 6644720
/nird/datalake/NS8112K/one/cleaned/en/en_52.jsonl.zst 8742195
/nird/datalake/NS8112K/one/cleaned/en/en_163.jsonl.zst 146047
/nird/datalake/NS8112K/one/cleaned/en/en_104.jsonl.zst 2649391
/nird/datalake/NS8112K/one/cleaned/fa/fa_4.jsonl.zst 6327015
/nird/datalake/NS8112K/one/cleaned/es/es_14.jsonl.zst 7659580
/nird/datalake/NS8112K/one/cleaned/en/en_29.jsonl.zst 9693396
/nird/datalake/NS8112K/one/cleaned/en/en_11.jsonl.zst 10093816
/nird/datalake/NS8112K/one/cleaned/en/en_72.jsonl.zst 4003749
/nird/datalake/NS8112K/one/cleaned/en/en_42.jsonl.zst 9039550
/nird/datalake/NS8112K/one/cleaned/zh/zh_124.jsonl.zst 1988668
/nird/datalake/NS8112K/one/cleaned/en/en_36.jsonl.zst 10445769
/nird/datalake/NS8112K/one/cleaned/ko/ko_3.jsonl.zst 9893942
/nird/datalake/NS8112K/one/cleaned/ko/ko_1.jsonl.zst 9636286
/nird/datalake/NS8112K/one/cleaned/en/en_32.jsonl.zst 9500494
/nird/datalake/NS8112K/one/cleaned/en/en_152.jsonl.zst 8312647
/nird/datalake/NS8112K/one/cleaned/fa/fa_3.jsonl.zst 6229837
/nird/datalake/NS8112K/one/cleaned/en/en_66.jsonl.zst 5854493
/nird/datalake/NS8112K/one/cleaned/en/en_96.jsonl.zst 1494123
/nird/datalake/NS8112K/one/cleaned/en/en_100.jsonl.zst 4028773
/nird/datalake/NS8112K/one/cleaned/en/en_108.jsonl.zst 1596612
/nird/datalake/NS8112K/one/cleaned/en/en_35.jsonl.zst 8288154
/nird/datalake/NS8112K/one/cleaned/mt/mt_1.jsonl.zst 111123
/nird/datalake/NS8112K/one/cleaned/en/en_79.jsonl.zst 7115415
/nird/datalake/NS8112K/one/cleaned/en/en_44.jsonl.zst 8894581
/nird/datalake/NS8112K/one/cleaned/en/en_62.jsonl.zst 9179204
/nird/datalake/NS8112K/one/cleaned/en/en_180.jsonl.zst 12108224
/nird/datalake/NS8112K/one/cleaned/bn/bn_1.jsonl.zst 2875658
/nird/datalake/NS8112K/one/cleaned/en/en_57.jsonl.zst 9529671
/nird/datalake/NS8112K/one/cleaned/es/es_10.jsonl.zst 10660135
/nird/datalake/NS8112K/one/cleaned/fa/fa_2.jsonl.zst 5452981
/nird/datalake/NS8112K/one/cleaned/en/en_12.jsonl.zst 9608493
/nird/datalake/NS8112K/one/cleaned/es/es_12.jsonl.zst 7487185
/nird/datalake/NS8112K/one/cleaned/en/en_30.jsonl.zst 9881568
/nird/datalake/NS8112K/one/cleaned/en/en_5.jsonl.zst 9744524
/nird/datalake/NS8112K/one/cleaned/en/en_65.jsonl.zst 8066095
/nird/datalake/NS8112K/one/cleaned/el/el_5.jsonl.zst 3350224
/nird/datalake/NS8112K/one/cleaned/en/en_41.jsonl.zst 8438802
/nird/datalake/NS8112K/one/cleaned/en/en_106.jsonl.zst 1429338
/nird/datalake/NS8112K/one/cleaned/en/en_194.jsonl.zst 146179
/nird/datalake/NS8112K/one/cleaned/en/en_14.jsonl.zst 9505821
/nird/datalake/NS8112K/one/cleaned/en/en_26.jsonl.zst 9856149
/nird/datalake/NS8112K/one/cleaned/en/en_4.jsonl.zst 9430221
/nird/datalake/NS8112K/one/cleaned/en/en_184.jsonl.zst 11419615
/nird/datalake/NS8112K/one/cleaned/en/en_37.jsonl.zst 9310360
/nird/datalake/NS8112K/one/cleaned/en/en_107.jsonl.zst 1414353
/nird/datalake/NS8112K/one/cleaned/en/en_23.jsonl.zst 9849023
/nird/datalake/NS8112K/one/cleaned/en/en_24.jsonl.zst 9718666
/nird/datalake/NS8112K/one/cleaned/en/en_28.jsonl.zst 9919902
/nird/datalake/NS8112K/one/cleaned/en/en_63.jsonl.zst 8351964
/nird/datalake/NS8112K/one/cleaned/en/en_120.jsonl.zst 11880666
/nird/datalake/NS8112K/one/cleaned/es/es_15.jsonl.zst 7431810
/nird/datalake/NS8112K/one/cleaned/es/es_3.jsonl.zst 10566006
/nird/datalake/NS8112K/one/cleaned/es/es_1.jsonl.zst 10740464
/nird/datalake/NS8112K/one/cleaned/es/es_13.jsonl.zst 7585919
/nird/datalake/NS8112K/one/cleaned/pt/pt_1.jsonl.zst 9457105
/nird/datalake/NS8112K/one/cleaned/en/en_2.jsonl.zst 9587840
/nird/datalake/NS8112K/one/cleaned/en/en_18.jsonl.zst 9799695
/nird/datalake/NS8112K/one/cleaned/es/es_4.jsonl.zst 10984438
/nird/datalake/NS8112K/one/cleaned/en/en_15.jsonl.zst 9789032
/nird/datalake/NS8112K/one/cleaned/en/en_94.jsonl.zst 3017730
/nird/datalake/NS8112K/one/cleaned/en/en_59.jsonl.zst 9979070
/nird/datalake/NS8112K/one/cleaned/en/en_56.jsonl.zst 9777035
/nird/datalake/NS8112K/one/cleaned/en/en_76.jsonl.zst 6551863
/nird/datalake/NS8112K/one/cleaned/en/en_148.jsonl.zst 4723181
/nird/datalake/NS8112K/one/cleaned/en/en_130.jsonl.zst 146017
/nird/datalake/NS8112K/one/cleaned/en/en_98.jsonl.zst 7171830
/nird/datalake/NS8112K/one/cleaned/en/en_25.jsonl.zst 10002483
/nird/datalake/NS8112K/one/cleaned/en/en_10.jsonl.zst 9435937
/nird/datalake/NS8112K/one/cleaned/en/en_34.jsonl.zst 8847032
/nird/datalake/NS8112K/one/cleaned/en/en_40.jsonl.zst 9145054
/nird/datalake/NS8112K/one/cleaned/en/en_3.jsonl.zst 9841438
/nird/datalake/NS8112K/one/cleaned/en/en_111.jsonl.zst 1650001
/nird/datalake/NS8112K/one/cleaned/en/en_48.jsonl.zst 9574955
/nird/datalake/NS8112K/one/cleaned/en/en_49.jsonl.zst 9834099
/nird/datalake/NS8112K/one/cleaned/en/en_140.jsonl.zst 146914
/nird/datalake/NS8112K/one/cleaned/tt/tt_1.jsonl.zst 65152
/nird/datalake/NS8112K/one/cleaned/la/la_1.jsonl.zst 301702
/nird/datalake/NS8112K/one/cleaned/en/en_128.jsonl.zst 146241
/nird/datalake/NS8112K/one/cleaned/en/en_60.jsonl.zst 9060336
/nird/datalake/NS8112K/one/cleaned/en/en_172.jsonl.zst 145835
/nird/datalake/NS8112K/one/cleaned/ar/ar_1.jsonl.zst 7760023
/nird/datalake/NS8112K/one/cleaned/en/en_186.jsonl.zst 150126
/nird/datalake/NS8112K/one/cleaned/en/en_185.jsonl.zst 2857390
/nird/datalake/NS8112K/one/cleaned/gu/gu_1.jsonl.zst 264816
/nird/datalake/NS8112K/one/cleaned/en/en_112.jsonl.zst 1488676
/nird/datalake/NS8112K/one/cleaned/en/en_142.jsonl.zst 148412
/nird/datalake/NS8112K/one/cleaned/en/en_45.jsonl.zst 9781542
/nird/datalake/NS8112K/one/cleaned/en/en_110.jsonl.zst 1549857
/nird/datalake/NS8112K/one/cleaned/en/en_38.jsonl.zst 9261452
/nird/datalake/NS8112K/one/cleaned/en/en_121.jsonl.zst 5128240
/nird/datalake/NS8112K/one/cleaned/en/en_175.jsonl.zst 842112
/nird/datalake/NS8112K/one/cleaned/en/en_99.jsonl.zst 3760130
/nird/datalake/NS8112K/one/cleaned/tl/tl_1.jsonl.zst 585237
/nird/datalake/NS8112K/one/cleaned/af/af_1.jsonl.zst 747229
/nird/datalake/NS8112K/one/cleaned/en/en_123.jsonl.zst 146034
/nird/datalake/NS8112K/one/cleaned/en/en_137.jsonl.zst 146969
/nird/datalake/NS8112K/one/cleaned/en/en_195.jsonl.zst 5377216
/nird/datalake/NS8112K/one/cleaned/en/en_178.jsonl.zst 6052733
/nird/datalake/NS8112K/one/cleaned/en/en_157.jsonl.zst 153044
/nird/datalake/NS8112K/one/cleaned/ne/ne_1.jsonl.zst 863349
/nird/datalake/NS8112K/one/cleaned/en/en_176.jsonl.zst 264582
/nird/datalake/NS8112K/one/cleaned/en/en_13.jsonl.zst 9917941
/nird/datalake/NS8112K/one/cleaned/en/en_161.jsonl.zst 149514
/nird/datalake/NS8112K/one/cleaned/it/it_5.jsonl.zst 609574
/nird/datalake/NS8112K/one/cleaned/en/en_171.jsonl.zst 147048
/nird/datalake/NS8112K/one/cleaned/en/en_114.jsonl.zst 6509829
/nird/datalake/NS8112K/one/cleaned/en/en_64.jsonl.zst 8513127
/nird/datalake/NS8112K/one/cleaned/en/en_191.jsonl.zst 147920
/nird/datalake/NS8112K/one/cleaned/en/en_129.jsonl.zst 146710
/nird/datalake/NS8112K/one/cleaned/kk/kk_1.jsonl.zst 406351
/nird/datalake/NS8112K/one/cleaned/en/en_162.jsonl.zst 145679
/nird/datalake/NS8112K/one/cleaned/en/en_17.jsonl.zst 9985599
/nird/datalake/NS8112K/one/cleaned/kn/kn_1.jsonl.zst 228215
/nird/datalake/NS8112K/one/cleaned/lv/lv_1.jsonl.zst 1537254
/nird/datalake/NS8112K/one/cleaned/so/so_1.jsonl.zst 283712
/nird/datalake/NS8112K/one/cleaned/en/en_190.jsonl.zst 146501
/nird/datalake/NS8112K/one/cleaned/en/en_158.jsonl.zst 749333
/nird/datalake/NS8112K/one/cleaned/ky/ky_1.jsonl.zst 88322
/nird/datalake/NS8112K/one/cleaned/en/en_132.jsonl.zst 145750
/nird/datalake/NS8112K/one/cleaned/si/si_1.jsonl.zst 322515
/nird/datalake/NS8112K/one/cleaned/en/en_138.jsonl.zst 724570
/nird/datalake/NS8112K/one/cleaned/en/en_169.jsonl.zst 149459
/nird/datalake/NS8112K/one/cleaned/zh/zh_50.jsonl.zst 5944636
/nird/datalake/NS8112K/one/cleaned/zh/zh_95.jsonl.zst 6610878
/nird/datalake/NS8112K/one/cleaned/en/en_143.jsonl.zst 148306
/nird/datalake/NS8112K/one/cleaned/en/en_124.jsonl.zst 2479202
/nird/datalake/NS8112K/one/cleaned/zh/zh_111.jsonl.zst 11634998
/nird/datalake/NS8112K/one/cleaned/en/en_125.jsonl.zst 145708
/nird/datalake/NS8112K/one/cleaned/sq/sq_1.jsonl.zst 1241126
/nird/datalake/NS8112K/one/cleaned/eu/eu_1.jsonl.zst 343947
/nird/datalake/NS8112K/one/cleaned/sw/sw_1.jsonl.zst 698565
/nird/datalake/NS8112K/one/cleaned/en/en_119.jsonl.zst 8634680
/nird/datalake/NS8112K/one/cleaned/zh/zh_81.jsonl.zst 5422145
/nird/datalake/NS8112K/one/cleaned/en/en_149.jsonl.zst 1974708
/nird/datalake/NS8112K/one/cleaned/zh/zh_87.jsonl.zst 13143183
/nird/datalake/NS8112K/one/cleaned/en/en_53.jsonl.zst 9490813
/nird/datalake/NS8112K/one/cleaned/ka/ka_1.jsonl.zst 533070
/nird/datalake/NS8112K/one/cleaned/en/en_155.jsonl.zst 144941
/nird/datalake/NS8112K/one/cleaned/en/en_126.jsonl.zst 144342
/nird/datalake/NS8112K/one/cleaned/en/en_147.jsonl.zst 146672
/nird/datalake/NS8112K/one/cleaned/en/en_131.jsonl.zst 1392763
/nird/datalake/NS8112K/one/cleaned/zh/zh_107.jsonl.zst 13573425
/nird/datalake/NS8112K/one/cleaned/en/en_46.jsonl.zst 9077876
/nird/datalake/NS8112K/one/cleaned/ga/ga_1.jsonl.zst 115529
/nird/datalake/NS8112K/one/cleaned/mk/mk_1.jsonl.zst 734687
/nird/datalake/NS8112K/one/cleaned/zh/zh_48.jsonl.zst 6165350
/nird/datalake/NS8112K/one/cleaned/zh/zh_97.jsonl.zst 6121589
/nird/datalake/NS8112K/one/cleaned/uk/uk_3.jsonl.zst 429291
/nird/datalake/NS8112K/one/cleaned/zh/zh_76.jsonl.zst 7006212
/nird/datalake/NS8112K/one/cleaned/zh/zh_102.jsonl.zst 6497506
/nird/datalake/NS8112K/one/cleaned/zh/zh_7.jsonl.zst 11210602
/nird/datalake/NS8112K/one/cleaned/zh/zh_9.jsonl.zst 8391458
/nird/datalake/NS8112K/one/cleaned/zh/zh_39.jsonl.zst 7329715
/nird/datalake/NS8112K/one/cleaned/zh/zh_63.jsonl.zst 7089064
/nird/datalake/NS8112K/one/cleaned/en/en_133.jsonl.zst 145324
/nird/datalake/NS8112K/one/cleaned/ru/ru_20.jsonl.zst 1389943
/nird/datalake/NS8112K/one/cleaned/en/en_150.jsonl.zst 154820
/nird/datalake/NS8112K/one/cleaned/en/en_127.jsonl.zst 146333
/nird/datalake/NS8112K/one/cleaned/en/en_188.jsonl.zst 149001
/nird/datalake/NS8112K/one/cleaned/zh/zh_37.jsonl.zst 10082477
/nird/datalake/NS8112K/one/cleaned/en/en_134.jsonl.zst 145965
/nird/datalake/NS8112K/one/cleaned/en/en_160.jsonl.zst 147417
/nird/datalake/NS8112K/one/cleaned/en/en_167.jsonl.zst 150285
/nird/datalake/NS8112K/one/cleaned/zh/zh_17.jsonl.zst 10030384
/nird/datalake/NS8112K/one/cleaned/en/en_173.jsonl.zst 147652
/nird/datalake/NS8112K/one/cleaned/en/en_177.jsonl.zst 145320
/nird/datalake/NS8112K/one/cleaned/gl/gl_1.jsonl.zst 731356
/nird/datalake/NS8112K/one/cleaned/zh/zh_11.jsonl.zst 6691777
/nird/datalake/NS8112K/one/cleaned/sl/sl_1.jsonl.zst 2196149
/nird/datalake/NS8112K/one/cleaned/zh/zh_38.jsonl.zst 5895628
/nird/datalake/NS8112K/one/cleaned/en/en_141.jsonl.zst 146635
/nird/datalake/NS8112K/one/cleaned/ta/ta_1.jsonl.zst 1243110
/nird/datalake/NS8112K/one/cleaned/ru/ru_29.jsonl.zst 3129245
/nird/datalake/NS8112K/one/cleaned/zh/zh_26.jsonl.zst 10162241
/nird/datalake/NS8112K/one/cleaned/it/it_6.jsonl.zst 3213273
/nird/datalake/NS8112K/one/cleaned/zh/zh_59.jsonl.zst 7511750
/nird/datalake/NS8112K/one/cleaned/ru/ru_40.jsonl.zst 7194989
/nird/datalake/NS8112K/one/cleaned/zh/zh_121.jsonl.zst 13205269
/nird/datalake/NS8112K/one/cleaned/it/it_4.jsonl.zst 3900962
/nird/datalake/NS8112K/one/cleaned/en/en_43.jsonl.zst 6410201
/nird/datalake/NS8112K/one/cleaned/zh/zh_109.jsonl.zst 13505647
/nird/datalake/NS8112K/one/cleaned/zh/zh_62.jsonl.zst 8269561
/nird/datalake/NS8112K/one/cleaned/de/de_7.jsonl.zst 1789883
/nird/datalake/NS8112K/one/cleaned/zh/zh_88.jsonl.zst 6346299
/nird/datalake/NS8112K/one/cleaned/zh/zh_51.jsonl.zst 5835557
/nird/datalake/NS8112K/one/cleaned/zh/zh_120.jsonl.zst 12417537
/nird/datalake/NS8112K/one/cleaned/ru/ru_17.jsonl.zst 3073213
/nird/datalake/NS8112K/one/cleaned/fr/fr_10.jsonl.zst 8425112
/nird/datalake/NS8112K/one/cleaned/en/en_139.jsonl.zst 148119
