Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
154	:	1725668099.602	    12.391	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lus_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lus_Latn/1.jsonl.zst|wc --lines
20	:	1725668099.064	    13.191	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/oci_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/oci_Latn/1.jsonl.zst|wc --lines
316	:	1725668106.469	     6.263	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/gaz_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/gaz_Latn/1.jsonl.zst|wc --lines
267	:	1725668102.104	    11.038	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sun_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sun_Latn/1.jsonl.zst|wc --lines
250	:	1725668101.783	    11.983	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/crh_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/crh_Latn/1.jsonl.zst|wc --lines
299	:	1725668102.593	    11.538	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/mri_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/mri_Latn/1.jsonl.zst|wc --lines
64	:	1725668099.242	    16.198	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/azb_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/azb_Arab/1.jsonl.zst|wc --lines
156	:	1725668099.612	    15.944	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fao_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fao_Latn/1.jsonl.zst|wc --lines
266	:	1725668102.097	    13.550	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ltz_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ltz_Latn/1.jsonl.zst|wc --lines
232	:	1725668101.286	    14.655	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/plt_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/plt_Latn/1.jsonl.zst|wc --lines
