Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
239	:	1725672765.556	    26.847	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/nya_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/nya_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
235	:	1725672765.432	    27.120	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/twi_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/twi_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
238	:	1725672765.539	    27.707	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/quy_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/quy_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
280	:	1725672791.395	     2.446	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/sat_Olck/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/sat_Olck/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
279	:	1725672791.122	     3.036	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/kam_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/kam_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
253	:	1725672765.825	    29.480	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/kmb_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/kmb_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
133	:	1725672764.098	    33.260	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/fuv_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/fuv_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
176	:	1725672764.285	    35.705	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/smo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/smo_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
172	:	1725672764.268	    38.935	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ban_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ban_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
177	:	1725672764.289	    43.937	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/taq_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/taq_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
245	:	1725672765.683	    42.822	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ltg_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ltg_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
278	:	1725672790.122	    18.470	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/fij_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/fij_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
243	:	1725672765.658	    48.411	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bam_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bam_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
184	:	1725672764.328	    53.976	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/tpi_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/tpi_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
126	:	1725672764.070	    54.393	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/hne_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/hne_Deva/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
30	:	1725672763.779	    55.159	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/sna_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/sna_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
65	:	1725672763.893	    64.413	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/azb_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/azb_Arab/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
257	:	1725672766.548	    67.806	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bem_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bem_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
135	:	1725672764.107	    71.093	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/asm_Beng/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/asm_Beng/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
18	:	1725672763.754	    72.059	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ibo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ibo_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
1	:	1725672763.722	    72.521	0	116	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/lij_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/lij_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
